Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
Id,Year,Id,Sex,Id,Hispanic Origin,Id,Id2,Geography,Total,Race Alone - White,Race Alone - Black or African American,Race Alone - American Indian and Alaska Native,Race Alone - Asian,Race Alone - Native Hawaiian and Other Pacific Islander,Two or More Races
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,636823,599073,9385,1467,16684,210,10004
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US33,33,New Hampshire,660860,618977,11320,2075,16915,339,11234
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,47118,39259,3590,1103,478,255,2433
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1287677,1212634,16676,2823,35298,415,19831
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1334795,1251893,20266,3926,35776,670,22264
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US34,34,New Jersey,771726,648069,74659,17249,6628,2600,22521
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,3740568,2693410,604024,6526,376368,1261,58979
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US34,34,New Jersey,4512294,3341479,678683,23775,382996,3861,81500
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US34,34,New Jersey,783418,660055,71780,19929,6599,2672,22383
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,3496182,2544964,531542,6203,356617,1198,55658
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US34,34,New Jersey,4279600,3205019,603322,26132,363216,3870,78041
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US34,34,New Jersey,1555144,1308124,146439,37178,13227,5272,44904
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US34,34,New Jersey,7236750,5238374,1135566,12729,732985,2459,114637
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US34,34,New Jersey,8791894,6546498,1282005,49907,746212,7731,159541
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US34,34,New Jersey,771727,648070,74659,17249,6628,2600,22521
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,3740586,2693422,604025,6526,376373,1261,58979
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US34,34,New Jersey,4512313,3341492,678684,23775,383001,3861,81500
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US34,34,New Jersey,783426,660060,71783,19929,6599,2672,22383
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,3496214,2544977,531558,6203,356620,1198,55658
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US34,34,New Jersey,4279640,3205037,603341,26132,363219,3870,78041
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US34,34,New Jersey,1555153,1308130,146442,37178,13227,5272,44904
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US34,34,New Jersey,7236800,5238399,1135583,12729,732993,2459,114637
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US34,34,New Jersey,8791953,6546529,1282025,49907,746220,7731,159541
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US34,34,New Jersey,777247,652546,75228,17328,6657,2611,22877
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,3740547,2689541,604613,6533,379206,1268,59386
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US34,34,New Jersey,4517794,3342087,679841,23861,385863,3879,82263
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US34,34,New Jersey,788918,664582,72292,19998,6612,2687,22747
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,3497017,2542131,532096,6206,359289,1203,56092
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US34,34,New Jersey,4285935,3206713,604388,26204,365901,3890,78839
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US34,34,New Jersey,1566165,1317128,147520,37326,13269,5298,45624
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US34,34,New Jersey,7237564,5231672,1136709,12739,738495,2471,115478
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US34,34,New Jersey,8803729,6548800,1284229,50065,751764,7769,161102
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US34,34,New Jersey,799618,670643,77675,17589,6797,2672,24242
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,3733605,2668105,606024,6519,390683,1330,60944
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US34,34,New Jersey,4533223,3338748,683699,24108,397480,4002,85186
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US34,34,New Jersey,810928,681843,75168,20276,6764,2758,24119
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,3497092,2527249,533970,6208,370579,1236,57850
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US34,34,New Jersey,4308020,3209092,609138,26484,377343,3994,81969
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US34,34,New Jersey,1610546,1352486,152843,37865,13561,5430,48361
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US34,34,New Jersey,7230697,5195354,1139994,12727,761262,2566,118794
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US34,34,New Jersey,8841243,6547840,1292837,50592,774823,7996,167155
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US34,34,New Jersey,819609,686140,80268,17973,6889,2800,25539
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,3727689,2647578,607647,6559,401976,1397,62532
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US34,34,New Jersey,4547298,3333718,687915,24532,408865,4197,88071
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US34,34,New Jersey,830081,696561,77864,20509,6938,2844,25365
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,3495832,2510968,536398,6266,381458,1291,59451
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US34,34,New Jersey,4325913,3207529,614262,26775,388396,4135,84816
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US34,34,New Jersey,1649690,1382701,158132,38482,13827,5644,50904
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US34,34,New Jersey,7223521,5158546,1144045,12825,783434,2688,121983
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US34,34,New Jersey,8873211,6541247,1302177,51307,797261,8332,172887
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US34,34,New Jersey,838098,700135,83075,18320,7001,2873,26694
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,3720064,2626564,609115,6561,412447,1456,63921
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US34,34,New Jersey,4558162,3326699,692190,24881,419448,4329,90615
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US34,34,New Jersey,847334,709375,80837,20610,7036,2901,26575
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,3493666,2494678,538866,6265,391569,1324,60964
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US34,34,New Jersey,4341000,3204053,619703,26875,398605,4225,87539
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US34,34,New Jersey,1685432,1409510,163912,38930,14037,5774,53269
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US34,34,New Jersey,7213730,5121242,1147981,12826,804016,2780,124885
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US34,34,New Jersey,8899162,6530752,1311893,51756,818053,8554,178154
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US34,34,New Jersey,856942,714038,86155,18632,7160,2957,28000
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,3712524,2605047,610726,6610,423245,1523,65373
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US34,34,New Jersey,4569466,3319085,696881,25242,430405,4480,93373
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US34,34,New Jersey,865746,722569,84276,20817,7211,2957,27916
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,3489789,2477017,541832,6223,400923,1367,62427
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US34,34,New Jersey,4355535,3199586,626108,27040,408134,4324,90343
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US34,34,New Jersey,1722688,1436607,170431,39449,14371,5914,55916
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US34,34,New Jersey,7202313,5082064,1152558,12833,824168,2890,127800
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US34,34,New Jersey,8925001,6518671,1322989,52282,838539,8804,183716
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US34,34,New Jersey,873783,726098,88990,19181,7335,3036,29143
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,3700615,2581102,611152,6641,433617,1554,66549
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US34,34,New Jersey,4574398,3307200,700142,25822,440952,4590,95692
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US34,34,New Jersey,880874,733118,87144,21106,7425,2990,29091
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,3480149,2456102,543291,6208,409330,1415,63803
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US34,34,New Jersey,4361023,3189220,630435,27314,416755,4405,92894
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US34,34,New Jersey,1754657,1459216,176134,40287,14760,6026,58234
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US34,34,New Jersey,7180764,5037204,1154443,12849,842947,2969,130352
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US34,34,New Jersey,8935421,6496420,1330577,53136,857707,8995,188586
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US34,34,New Jersey,890024,738141,91389,19702,7507,3136,30149
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,3686701,2555937,611503,6589,443661,1615,67396
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US34,34,New Jersey,4576725,3294078,702892,26291,451168,4751,97545
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US34,34,New Jersey,896644,744675,89844,21474,7576,3045,30030
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,3471100,2434968,545154,6211,418333,1499,64935
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US34,34,New Jersey,4367744,3179643,634998,27685,425909,4544,94965
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US34,34,New Jersey,1786668,1482816,181233,41176,15083,6181,60179
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US34,34,New Jersey,7157801,4990905,1156657,12800,861994,3114,132331
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US34,34,New Jersey,8944469,6473721,1337890,53976,877077,9295,192510
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,480546,445249,6707,16092,2306,920,9272
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,561212,424989,15789,91196,14696,606,13936
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US35,35,New Mexico,1041758,870238,22496,107288,17002,1526,23208
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,472857,437570,6393,16777,2271,945,8901
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,544564,413184,20117,84825,11980,661,13797
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US35,35,New Mexico,1017421,850754,26510,101602,14251,1606,22698
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,953403,882819,13100,32869,4577,1865,18173
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1105776,838173,35906,176021,26676,1267,27733
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2059179,1720992,49006,208890,31253,3132,45906
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,480548,445251,6707,16092,2306,920,9272
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,561218,424993,15789,91197,14697,606,13936
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US35,35,New Mexico,1041766,870244,22496,107289,17003,1526,23208
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,472858,437571,6393,16777,2271,945,8901
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,544574,413193,20117,84826,11980,661,13797
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US35,35,New Mexico,1017432,850764,26510,101603,14251,1606,22698
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,953406,882822,13100,32869,4577,1865,18173
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1105792,838186,35906,176023,26677,1267,27733
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2059198,1721008,49006,208892,31254,3132,45906
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,482737,447118,6732,16298,2312,927,9350
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,561597,424904,15869,91350,14821,607,14046
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US35,35,New Mexico,1044334,872022,22601,107648,17133,1534,23396
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,475223,439561,6422,17011,2275,961,8993
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,545199,413377,20242,84902,12079,670,13929
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US35,35,New Mexico,1020422,852938,26664,101913,14354,1631,22922
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,957960,886679,13154,33309,4587,1888,18343
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1106796,838281,36111,176252,26900,1277,27975
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2064756,1724960,49265,209561,31487,3165,46318
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,489615,452624,6849,17190,2385,949,9618
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,561290,422778,16020,92170,15279,644,14399
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US35,35,New Mexico,1050905,875402,22869,109360,17664,1593,24017
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,481991,445040,6552,17857,2294,976,9272
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,544860,411634,20299,85652,12382,684,14209
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US35,35,New Mexico,1026851,856674,26851,103509,14676,1660,23481
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,971606,897664,13401,35047,4679,1925,18890
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1106150,834412,36319,177822,27661,1328,28608
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2077756,1732076,49720,212869,32340,3253,47498
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,494097,456097,6955,17791,2427,948,9879
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,558837,419007,16022,92900,15706,659,14543
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US35,35,New Mexico,1052934,875104,22977,110691,18133,1607,24422
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,487251,449105,6662,18658,2312,973,9541
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,543599,409199,20487,85945,12754,686,14528
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US35,35,New Mexico,1030850,858304,27149,104603,15066,1659,24069
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,981348,905202,13617,36449,4739,1921,19420
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1102436,828206,36509,178845,28460,1345,29071
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2083784,1733408,50126,215294,33199,3266,48491
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,498268,459107,7063,18634,2439,933,10092
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,555041,413897,16000,93643,16013,660,14828
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US35,35,New Mexico,1053309,873004,23063,112277,18452,1593,24920
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,491444,451944,6753,19558,2345,981,9863
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,540440,404689,20720,86539,13007,686,14799
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US35,35,New Mexico,1031884,856633,27473,106097,15352,1667,24662
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,989712,911051,13816,38192,4784,1914,19955
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1095481,818586,36720,180182,29020,1346,29627
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2085193,1729637,50536,218374,33804,3260,49582
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,501388,461115,7176,19402,2469,953,10273
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,550479,408525,16138,94012,16216,632,14956
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US35,35,New Mexico,1051867,869640,23314,113414,18685,1585,25229
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,494729,453910,6878,20473,2363,990,10115
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,536428,399974,20927,86774,13128,676,14949
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US35,35,New Mexico,1031157,853884,27805,107247,15491,1666,25064
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,996117,915025,14054,39875,4832,1943,20388
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1086907,808499,37065,180786,29344,1308,29905
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2083024,1723524,51119,220661,34176,3251,50293
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,504459,463692,7203,19619,2534,956,10455
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,546038,403325,16195,94301,16437,635,15145
